,img,keypoints,mask,subsetid
447,data_samples/samples_synthetic/images/img_0004261.png,data_samples/samples_synthetic/points/pts_0004261.csv,data_samples/samples_synthetic/masks/msk_0004261.png,0
448,data_samples/samples_synthetic/images/img_0005825.png,data_samples/samples_synthetic/points/pts_0005825.csv,data_samples/samples_synthetic/masks/msk_0005825.png,0
449,data_samples/samples_synthetic/images/img_0012240.png,data_samples/samples_synthetic/points/pts_0012240.csv,data_samples/samples_synthetic/masks/msk_0012240.png,0
450,data_samples/samples_synthetic/images/img_0019620.png,data_samples/samples_synthetic/points/pts_0019620.csv,data_samples/samples_synthetic/masks/msk_0019620.png,0
451,data_samples/samples_synthetic/images/img_0025122.png,data_samples/samples_synthetic/points/pts_0025122.csv,data_samples/samples_synthetic/masks/msk_0025122.png,0
452,data_samples/samples_synthetic/images/img_0026210.png,data_samples/samples_synthetic/points/pts_0026210.csv,data_samples/samples_synthetic/masks/msk_0026210.png,0
453,data_samples/samples_synthetic/images/img_0021619.png,data_samples/samples_synthetic/points/pts_0021619.csv,data_samples/samples_synthetic/masks/msk_0021619.png,0
454,data_samples/samples_synthetic/images/img_0008605.png,data_samples/samples_synthetic/points/pts_0008605.csv,data_samples/samples_synthetic/masks/msk_0008605.png,0
455,data_samples/samples_synthetic/images/img_0005473.png,data_samples/samples_synthetic/points/pts_0005473.csv,data_samples/samples_synthetic/masks/msk_0005473.png,0
456,data_samples/samples_synthetic/images/img_0009743.png,data_samples/samples_synthetic/points/pts_0009743.csv,data_samples/samples_synthetic/masks/msk_0009743.png,0
457,data_samples/samples_synthetic/images/img_0023792.png,data_samples/samples_synthetic/points/pts_0023792.csv,data_samples/samples_synthetic/masks/msk_0023792.png,0
458,data_samples/samples_synthetic/images/img_0016621.png,data_samples/samples_synthetic/points/pts_0016621.csv,data_samples/samples_synthetic/masks/msk_0016621.png,0
459,data_samples/samples_synthetic/images/img_0019295.png,data_samples/samples_synthetic/points/pts_0019295.csv,data_samples/samples_synthetic/masks/msk_0019295.png,0
460,data_samples/samples_synthetic/images/img_0014065.png,data_samples/samples_synthetic/points/pts_0014065.csv,data_samples/samples_synthetic/masks/msk_0014065.png,0
461,data_samples/samples_synthetic/images/img_0013003.png,data_samples/samples_synthetic/points/pts_0013003.csv,data_samples/samples_synthetic/masks/msk_0013003.png,0
462,data_samples/samples_synthetic/images/img_0008954.png,data_samples/samples_synthetic/points/pts_0008954.csv,data_samples/samples_synthetic/masks/msk_0008954.png,0
463,data_samples/samples_synthetic/images/img_0017002.png,data_samples/samples_synthetic/points/pts_0017002.csv,data_samples/samples_synthetic/masks/msk_0017002.png,0
464,data_samples/samples_synthetic/images/img_0000587.png,data_samples/samples_synthetic/points/pts_0000587.csv,data_samples/samples_synthetic/masks/msk_0000587.png,0
465,data_samples/samples_synthetic/images/img_0005633.png,data_samples/samples_synthetic/points/pts_0005633.csv,data_samples/samples_synthetic/masks/msk_0005633.png,0
466,data_samples/samples_synthetic/images/img_0004547.png,data_samples/samples_synthetic/points/pts_0004547.csv,data_samples/samples_synthetic/masks/msk_0004547.png,0
467,data_samples/samples_synthetic/images/img_0009462.png,data_samples/samples_synthetic/points/pts_0009462.csv,data_samples/samples_synthetic/masks/msk_0009462.png,0
468,data_samples/samples_synthetic/images/img_0012540.png,data_samples/samples_synthetic/points/pts_0012540.csv,data_samples/samples_synthetic/masks/msk_0012540.png,0
469,data_samples/samples_synthetic/images/img_0020381.png,data_samples/samples_synthetic/points/pts_0020381.csv,data_samples/samples_synthetic/masks/msk_0020381.png,0
470,data_samples/samples_synthetic/images/img_0007638.png,data_samples/samples_synthetic/points/pts_0007638.csv,data_samples/samples_synthetic/masks/msk_0007638.png,0
471,data_samples/samples_synthetic/images/img_0022681.png,data_samples/samples_synthetic/points/pts_0022681.csv,data_samples/samples_synthetic/masks/msk_0022681.png,0
472,data_samples/samples_synthetic/images/img_0011598.png,data_samples/samples_synthetic/points/pts_0011598.csv,data_samples/samples_synthetic/masks/msk_0011598.png,0
473,data_samples/samples_synthetic/images/img_0013256.png,data_samples/samples_synthetic/points/pts_0013256.csv,data_samples/samples_synthetic/masks/msk_0013256.png,0
474,data_samples/samples_synthetic/images/img_0020634.png,data_samples/samples_synthetic/points/pts_0020634.csv,data_samples/samples_synthetic/masks/msk_0020634.png,0
475,data_samples/samples_synthetic/images/img_0002639.png,data_samples/samples_synthetic/points/pts_0002639.csv,data_samples/samples_synthetic/masks/msk_0002639.png,0
476,data_samples/samples_synthetic/images/img_0011432.png,data_samples/samples_synthetic/points/pts_0011432.csv,data_samples/samples_synthetic/masks/msk_0011432.png,0
477,data_samples/samples_synthetic/images/img_0009080.png,data_samples/samples_synthetic/points/pts_0009080.csv,data_samples/samples_synthetic/masks/msk_0009080.png,0
478,data_samples/samples_synthetic/images/img_0020941.png,data_samples/samples_synthetic/points/pts_0020941.csv,data_samples/samples_synthetic/masks/msk_0020941.png,0
479,data_samples/samples_synthetic/images/img_0007869.png,data_samples/samples_synthetic/points/pts_0007869.csv,data_samples/samples_synthetic/masks/msk_0007869.png,0
480,data_samples/samples_synthetic/images/img_0007246.png,data_samples/samples_synthetic/points/pts_0007246.csv,data_samples/samples_synthetic/masks/msk_0007246.png,0
481,data_samples/samples_synthetic/images/img_0017964.png,data_samples/samples_synthetic/points/pts_0017964.csv,data_samples/samples_synthetic/masks/msk_0017964.png,0
482,data_samples/samples_synthetic/images/img_0014042.png,data_samples/samples_synthetic/points/pts_0014042.csv,data_samples/samples_synthetic/masks/msk_0014042.png,0
483,data_samples/samples_synthetic/images/img_0022657.png,data_samples/samples_synthetic/points/pts_0022657.csv,data_samples/samples_synthetic/masks/msk_0022657.png,0
484,data_samples/samples_synthetic/images/img_0026457.png,data_samples/samples_synthetic/points/pts_0026457.csv,data_samples/samples_synthetic/masks/msk_0026457.png,0
485,data_samples/samples_synthetic/images/img_0015439.png,data_samples/samples_synthetic/points/pts_0015439.csv,data_samples/samples_synthetic/masks/msk_0015439.png,0
486,data_samples/samples_synthetic/images/img_0006348.png,data_samples/samples_synthetic/points/pts_0006348.csv,data_samples/samples_synthetic/masks/msk_0006348.png,0
487,data_samples/samples_synthetic/images/img_0012523.png,data_samples/samples_synthetic/points/pts_0012523.csv,data_samples/samples_synthetic/masks/msk_0012523.png,0
488,data_samples/samples_synthetic/images/img_0004314.png,data_samples/samples_synthetic/points/pts_0004314.csv,data_samples/samples_synthetic/masks/msk_0004314.png,0
489,data_samples/samples_synthetic/images/img_0005791.png,data_samples/samples_synthetic/points/pts_0005791.csv,data_samples/samples_synthetic/masks/msk_0005791.png,0
490,data_samples/samples_synthetic/images/img_0008303.png,data_samples/samples_synthetic/points/pts_0008303.csv,data_samples/samples_synthetic/masks/msk_0008303.png,0
491,data_samples/samples_synthetic/images/img_0011299.png,data_samples/samples_synthetic/points/pts_0011299.csv,data_samples/samples_synthetic/masks/msk_0011299.png,0
492,data_samples/samples_synthetic/images/img_0026472.png,data_samples/samples_synthetic/points/pts_0026472.csv,data_samples/samples_synthetic/masks/msk_0026472.png,0
493,data_samples/samples_synthetic/images/img_0026627.png,data_samples/samples_synthetic/points/pts_0026627.csv,data_samples/samples_synthetic/masks/msk_0026627.png,0
494,data_samples/samples_synthetic/images/img_0016123.png,data_samples/samples_synthetic/points/pts_0016123.csv,data_samples/samples_synthetic/masks/msk_0016123.png,0
495,data_samples/samples_synthetic/images/img_0010271.png,data_samples/samples_synthetic/points/pts_0010271.csv,data_samples/samples_synthetic/masks/msk_0010271.png,0
496,data_samples/samples_synthetic/images/img_0025097.png,data_samples/samples_synthetic/points/pts_0025097.csv,data_samples/samples_synthetic/masks/msk_0025097.png,0
497,data_samples/samples_synthetic/images/img_0003924.png,data_samples/samples_synthetic/points/pts_0003924.csv,data_samples/samples_synthetic/masks/msk_0003924.png,0
498,data_samples/samples_synthetic/images/img_0012795.png,data_samples/samples_synthetic/points/pts_0012795.csv,data_samples/samples_synthetic/masks/msk_0012795.png,0
499,data_samples/samples_synthetic/images/img_0005706.png,data_samples/samples_synthetic/points/pts_0005706.csv,data_samples/samples_synthetic/masks/msk_0005706.png,0
500,data_samples/samples_synthetic/images/img_0008885.png,data_samples/samples_synthetic/points/pts_0008885.csv,data_samples/samples_synthetic/masks/msk_0008885.png,0
501,data_samples/samples_synthetic/images/img_0006436.png,data_samples/samples_synthetic/points/pts_0006436.csv,data_samples/samples_synthetic/masks/msk_0006436.png,0
502,data_samples/samples_synthetic/images/img_0024460.png,data_samples/samples_synthetic/points/pts_0024460.csv,data_samples/samples_synthetic/masks/msk_0024460.png,0
503,data_samples/samples_synthetic/images/img_0025837.png,data_samples/samples_synthetic/points/pts_0025837.csv,data_samples/samples_synthetic/masks/msk_0025837.png,0
504,data_samples/samples_synthetic/images/img_0021430.png,data_samples/samples_synthetic/points/pts_0021430.csv,data_samples/samples_synthetic/masks/msk_0021430.png,0
505,data_samples/samples_synthetic/images/img_0027222.png,data_samples/samples_synthetic/points/pts_0027222.csv,data_samples/samples_synthetic/masks/msk_0027222.png,0
506,data_samples/samples_synthetic/images/img_0021611.png,data_samples/samples_synthetic/points/pts_0021611.csv,data_samples/samples_synthetic/masks/msk_0021611.png,0
507,data_samples/samples_synthetic/images/img_0022252.png,data_samples/samples_synthetic/points/pts_0022252.csv,data_samples/samples_synthetic/masks/msk_0022252.png,0
508,data_samples/samples_synthetic/images/img_0009124.png,data_samples/samples_synthetic/points/pts_0009124.csv,data_samples/samples_synthetic/masks/msk_0009124.png,0
509,data_samples/samples_synthetic/images/img_0022859.png,data_samples/samples_synthetic/points/pts_0022859.csv,data_samples/samples_synthetic/masks/msk_0022859.png,0
510,data_samples/samples_synthetic/images/img_0026761.png,data_samples/samples_synthetic/points/pts_0026761.csv,data_samples/samples_synthetic/masks/msk_0026761.png,0
511,data_samples/samples_synthetic/images/img_0012720.png,data_samples/samples_synthetic/points/pts_0012720.csv,data_samples/samples_synthetic/masks/msk_0012720.png,0
512,data_samples/samples_synthetic/images/img_0008104.png,data_samples/samples_synthetic/points/pts_0008104.csv,data_samples/samples_synthetic/masks/msk_0008104.png,0
513,data_samples/samples_synthetic/images/img_0025778.png,data_samples/samples_synthetic/points/pts_0025778.csv,data_samples/samples_synthetic/masks/msk_0025778.png,0
514,data_samples/samples_synthetic/images/img_0003255.png,data_samples/samples_synthetic/points/pts_0003255.csv,data_samples/samples_synthetic/masks/msk_0003255.png,0
515,data_samples/samples_synthetic/images/img_0018230.png,data_samples/samples_synthetic/points/pts_0018230.csv,data_samples/samples_synthetic/masks/msk_0018230.png,0
516,data_samples/samples_synthetic/images/img_0026136.png,data_samples/samples_synthetic/points/pts_0026136.csv,data_samples/samples_synthetic/masks/msk_0026136.png,0
517,data_samples/samples_synthetic/images/img_0025828.png,data_samples/samples_synthetic/points/pts_0025828.csv,data_samples/samples_synthetic/masks/msk_0025828.png,0
518,data_samples/samples_synthetic/images/img_0026421.png,data_samples/samples_synthetic/points/pts_0026421.csv,data_samples/samples_synthetic/masks/msk_0026421.png,0
519,data_samples/samples_synthetic/images/img_0006472.png,data_samples/samples_synthetic/points/pts_0006472.csv,data_samples/samples_synthetic/masks/msk_0006472.png,0
520,data_samples/samples_synthetic/images/img_0018421.png,data_samples/samples_synthetic/points/pts_0018421.csv,data_samples/samples_synthetic/masks/msk_0018421.png,0
521,data_samples/samples_synthetic/images/img_0001633.png,data_samples/samples_synthetic/points/pts_0001633.csv,data_samples/samples_synthetic/masks/msk_0001633.png,0
522,data_samples/samples_synthetic/images/img_0002876.png,data_samples/samples_synthetic/points/pts_0002876.csv,data_samples/samples_synthetic/masks/msk_0002876.png,0
523,data_samples/samples_synthetic/images/img_0005251.png,data_samples/samples_synthetic/points/pts_0005251.csv,data_samples/samples_synthetic/masks/msk_0005251.png,0
524,data_samples/samples_synthetic/images/img_0021736.png,data_samples/samples_synthetic/points/pts_0021736.csv,data_samples/samples_synthetic/masks/msk_0021736.png,0
525,data_samples/samples_synthetic/images/img_0020994.png,data_samples/samples_synthetic/points/pts_0020994.csv,data_samples/samples_synthetic/masks/msk_0020994.png,0
526,data_samples/samples_synthetic/images/img_0026321.png,data_samples/samples_synthetic/points/pts_0026321.csv,data_samples/samples_synthetic/masks/msk_0026321.png,0
527,data_samples/samples_synthetic/images/img_0026613.png,data_samples/samples_synthetic/points/pts_0026613.csv,data_samples/samples_synthetic/masks/msk_0026613.png,0
528,data_samples/samples_synthetic/images/img_0018591.png,data_samples/samples_synthetic/points/pts_0018591.csv,data_samples/samples_synthetic/masks/msk_0018591.png,0
529,data_samples/samples_synthetic/images/img_0026516.png,data_samples/samples_synthetic/points/pts_0026516.csv,data_samples/samples_synthetic/masks/msk_0026516.png,0
530,data_samples/samples_synthetic/images/img_0007884.png,data_samples/samples_synthetic/points/pts_0007884.csv,data_samples/samples_synthetic/masks/msk_0007884.png,0
531,data_samples/samples_synthetic/images/img_0012955.png,data_samples/samples_synthetic/points/pts_0012955.csv,data_samples/samples_synthetic/masks/msk_0012955.png,0
532,data_samples/samples_synthetic/images/img_0014852.png,data_samples/samples_synthetic/points/pts_0014852.csv,data_samples/samples_synthetic/masks/msk_0014852.png,0
533,data_samples/samples_synthetic/images/img_0007642.png,data_samples/samples_synthetic/points/pts_0007642.csv,data_samples/samples_synthetic/masks/msk_0007642.png,0
534,data_samples/samples_synthetic/images/img_0013133.png,data_samples/samples_synthetic/points/pts_0013133.csv,data_samples/samples_synthetic/masks/msk_0013133.png,0
535,data_samples/samples_synthetic/images/img_0008916.png,data_samples/samples_synthetic/points/pts_0008916.csv,data_samples/samples_synthetic/masks/msk_0008916.png,0
536,data_samples/samples_synthetic/images/img_0021927.png,data_samples/samples_synthetic/points/pts_0021927.csv,data_samples/samples_synthetic/masks/msk_0021927.png,0
537,data_samples/samples_synthetic/images/img_0017177.png,data_samples/samples_synthetic/points/pts_0017177.csv,data_samples/samples_synthetic/masks/msk_0017177.png,0
538,data_samples/samples_synthetic/images/img_0026639.png,data_samples/samples_synthetic/points/pts_0026639.csv,data_samples/samples_synthetic/masks/msk_0026639.png,0
539,data_samples/samples_synthetic/images/img_0010346.png,data_samples/samples_synthetic/points/pts_0010346.csv,data_samples/samples_synthetic/masks/msk_0010346.png,0
540,data_samples/samples_synthetic/images/img_0025326.png,data_samples/samples_synthetic/points/pts_0025326.csv,data_samples/samples_synthetic/masks/msk_0025326.png,0
541,data_samples/samples_synthetic/images/img_0027038.png,data_samples/samples_synthetic/points/pts_0027038.csv,data_samples/samples_synthetic/masks/msk_0027038.png,0
542,data_samples/samples_synthetic/images/img_0015824.png,data_samples/samples_synthetic/points/pts_0015824.csv,data_samples/samples_synthetic/masks/msk_0015824.png,0
543,data_samples/samples_synthetic/images/img_0002365.png,data_samples/samples_synthetic/points/pts_0002365.csv,data_samples/samples_synthetic/masks/msk_0002365.png,0
544,data_samples/samples_synthetic/images/img_0011617.png,data_samples/samples_synthetic/points/pts_0011617.csv,data_samples/samples_synthetic/masks/msk_0011617.png,0
545,data_samples/samples_synthetic/images/img_0007787.png,data_samples/samples_synthetic/points/pts_0007787.csv,data_samples/samples_synthetic/masks/msk_0007787.png,0
546,data_samples/samples_synthetic/images/img_0008703.png,data_samples/samples_synthetic/points/pts_0008703.csv,data_samples/samples_synthetic/masks/msk_0008703.png,0
547,data_samples/samples_synthetic/images/img_0004111.png,data_samples/samples_synthetic/points/pts_0004111.csv,data_samples/samples_synthetic/masks/msk_0004111.png,0
548,data_samples/samples_synthetic/images/img_0027258.png,data_samples/samples_synthetic/points/pts_0027258.csv,data_samples/samples_synthetic/masks/msk_0027258.png,0
549,data_samples/samples_synthetic/images/img_0015840.png,data_samples/samples_synthetic/points/pts_0015840.csv,data_samples/samples_synthetic/masks/msk_0015840.png,0
550,data_samples/samples_synthetic/images/img_0006071.png,data_samples/samples_synthetic/points/pts_0006071.csv,data_samples/samples_synthetic/masks/msk_0006071.png,0
551,data_samples/samples_synthetic/images/img_0009398.png,data_samples/samples_synthetic/points/pts_0009398.csv,data_samples/samples_synthetic/masks/msk_0009398.png,0
552,data_samples/samples_synthetic/images/img_0001275.png,data_samples/samples_synthetic/points/pts_0001275.csv,data_samples/samples_synthetic/masks/msk_0001275.png,0
553,data_samples/samples_synthetic/images/img_0009129.png,data_samples/samples_synthetic/points/pts_0009129.csv,data_samples/samples_synthetic/masks/msk_0009129.png,0
554,data_samples/samples_synthetic/images/img_0018239.png,data_samples/samples_synthetic/points/pts_0018239.csv,data_samples/samples_synthetic/masks/msk_0018239.png,0
555,data_samples/samples_synthetic/images/img_0008647.png,data_samples/samples_synthetic/points/pts_0008647.csv,data_samples/samples_synthetic/masks/msk_0008647.png,0
556,data_samples/samples_synthetic/images/img_0022025.png,data_samples/samples_synthetic/points/pts_0022025.csv,data_samples/samples_synthetic/masks/msk_0022025.png,0
557,data_samples/samples_synthetic/images/img_0017430.png,data_samples/samples_synthetic/points/pts_0017430.csv,data_samples/samples_synthetic/masks/msk_0017430.png,0
558,data_samples/samples_synthetic/images/img_0002400.png,data_samples/samples_synthetic/points/pts_0002400.csv,data_samples/samples_synthetic/masks/msk_0002400.png,0
559,data_samples/samples_synthetic/images/img_0025534.png,data_samples/samples_synthetic/points/pts_0025534.csv,data_samples/samples_synthetic/masks/msk_0025534.png,0
560,data_samples/samples_synthetic/images/img_0017842.png,data_samples/samples_synthetic/points/pts_0017842.csv,data_samples/samples_synthetic/masks/msk_0017842.png,0
561,data_samples/samples_synthetic/images/img_0027268.png,data_samples/samples_synthetic/points/pts_0027268.csv,data_samples/samples_synthetic/masks/msk_0027268.png,0
562,data_samples/samples_synthetic/images/img_0023123.png,data_samples/samples_synthetic/points/pts_0023123.csv,data_samples/samples_synthetic/masks/msk_0023123.png,0
563,data_samples/samples_synthetic/images/img_0021112.png,data_samples/samples_synthetic/points/pts_0021112.csv,data_samples/samples_synthetic/masks/msk_0021112.png,0
564,data_samples/samples_synthetic/images/img_0026588.png,data_samples/samples_synthetic/points/pts_0026588.csv,data_samples/samples_synthetic/masks/msk_0026588.png,0
565,data_samples/samples_synthetic/images/img_0023602.png,data_samples/samples_synthetic/points/pts_0023602.csv,data_samples/samples_synthetic/masks/msk_0023602.png,0
566,data_samples/samples_synthetic/images/img_0004125.png,data_samples/samples_synthetic/points/pts_0004125.csv,data_samples/samples_synthetic/masks/msk_0004125.png,0
567,data_samples/samples_synthetic/images/img_0012647.png,data_samples/samples_synthetic/points/pts_0012647.csv,data_samples/samples_synthetic/masks/msk_0012647.png,0
568,data_samples/samples_synthetic/images/img_0026124.png,data_samples/samples_synthetic/points/pts_0026124.csv,data_samples/samples_synthetic/masks/msk_0026124.png,0
569,data_samples/samples_synthetic/images/img_0026061.png,data_samples/samples_synthetic/points/pts_0026061.csv,data_samples/samples_synthetic/masks/msk_0026061.png,0
570,data_samples/samples_synthetic/images/img_0019014.png,data_samples/samples_synthetic/points/pts_0019014.csv,data_samples/samples_synthetic/masks/msk_0019014.png,0
571,data_samples/samples_synthetic/images/img_0014679.png,data_samples/samples_synthetic/points/pts_0014679.csv,data_samples/samples_synthetic/masks/msk_0014679.png,0
572,data_samples/samples_synthetic/images/img_0023052.png,data_samples/samples_synthetic/points/pts_0023052.csv,data_samples/samples_synthetic/masks/msk_0023052.png,0
573,data_samples/samples_synthetic/images/img_0004857.png,data_samples/samples_synthetic/points/pts_0004857.csv,data_samples/samples_synthetic/masks/msk_0004857.png,0
574,data_samples/samples_synthetic/images/img_0026651.png,data_samples/samples_synthetic/points/pts_0026651.csv,data_samples/samples_synthetic/masks/msk_0026651.png,0
575,data_samples/samples_synthetic/images/img_0020944.png,data_samples/samples_synthetic/points/pts_0020944.csv,data_samples/samples_synthetic/masks/msk_0020944.png,0
576,data_samples/samples_synthetic/images/img_0001837.png,data_samples/samples_synthetic/points/pts_0001837.csv,data_samples/samples_synthetic/masks/msk_0001837.png,0
577,data_samples/samples_synthetic/images/img_0026282.png,data_samples/samples_synthetic/points/pts_0026282.csv,data_samples/samples_synthetic/masks/msk_0026282.png,0
578,data_samples/samples_synthetic/images/img_0023909.png,data_samples/samples_synthetic/points/pts_0023909.csv,data_samples/samples_synthetic/masks/msk_0023909.png,0
579,data_samples/samples_synthetic/images/img_0021455.png,data_samples/samples_synthetic/points/pts_0021455.csv,data_samples/samples_synthetic/masks/msk_0021455.png,0
580,data_samples/samples_synthetic/images/img_0020615.png,data_samples/samples_synthetic/points/pts_0020615.csv,data_samples/samples_synthetic/masks/msk_0020615.png,0
581,data_samples/samples_synthetic/images/img_0006840.png,data_samples/samples_synthetic/points/pts_0006840.csv,data_samples/samples_synthetic/masks/msk_0006840.png,0
582,data_samples/samples_synthetic/images/img_0022933.png,data_samples/samples_synthetic/points/pts_0022933.csv,data_samples/samples_synthetic/masks/msk_0022933.png,0
583,data_samples/samples_synthetic/images/img_0014195.png,data_samples/samples_synthetic/points/pts_0014195.csv,data_samples/samples_synthetic/masks/msk_0014195.png,0
584,data_samples/samples_synthetic/images/img_0026725.png,data_samples/samples_synthetic/points/pts_0026725.csv,data_samples/samples_synthetic/masks/msk_0026725.png,0
585,data_samples/samples_synthetic/images/img_0023066.png,data_samples/samples_synthetic/points/pts_0023066.csv,data_samples/samples_synthetic/masks/msk_0023066.png,0
586,data_samples/samples_synthetic/images/img_0009311.png,data_samples/samples_synthetic/points/pts_0009311.csv,data_samples/samples_synthetic/masks/msk_0009311.png,0
587,data_samples/samples_synthetic/images/img_0015747.png,data_samples/samples_synthetic/points/pts_0015747.csv,data_samples/samples_synthetic/masks/msk_0015747.png,0
588,data_samples/samples_synthetic/images/img_0009372.png,data_samples/samples_synthetic/points/pts_0009372.csv,data_samples/samples_synthetic/masks/msk_0009372.png,0
589,data_samples/samples_synthetic/images/img_0004153.png,data_samples/samples_synthetic/points/pts_0004153.csv,data_samples/samples_synthetic/masks/msk_0004153.png,0
590,data_samples/samples_synthetic/images/img_0026500.png,data_samples/samples_synthetic/points/pts_0026500.csv,data_samples/samples_synthetic/masks/msk_0026500.png,0
591,data_samples/samples_synthetic/images/img_0025523.png,data_samples/samples_synthetic/points/pts_0025523.csv,data_samples/samples_synthetic/masks/msk_0025523.png,0
592,data_samples/samples_synthetic/images/img_0001711.png,data_samples/samples_synthetic/points/pts_0001711.csv,data_samples/samples_synthetic/masks/msk_0001711.png,0
593,data_samples/samples_synthetic/images/img_0020808.png,data_samples/samples_synthetic/points/pts_0020808.csv,data_samples/samples_synthetic/masks/msk_0020808.png,0
594,data_samples/samples_synthetic/images/img_0018477.png,data_samples/samples_synthetic/points/pts_0018477.csv,data_samples/samples_synthetic/masks/msk_0018477.png,0
595,data_samples/samples_synthetic/images/img_0026837.png,data_samples/samples_synthetic/points/pts_0026837.csv,data_samples/samples_synthetic/masks/msk_0026837.png,0
596,data_samples/samples_synthetic/images/img_0026914.png,data_samples/samples_synthetic/points/pts_0026914.csv,data_samples/samples_synthetic/masks/msk_0026914.png,0
597,data_samples/samples_synthetic/images/img_0024676.png,data_samples/samples_synthetic/points/pts_0024676.csv,data_samples/samples_synthetic/masks/msk_0024676.png,0
598,data_samples/samples_synthetic/images/img_0010428.png,data_samples/samples_synthetic/points/pts_0010428.csv,data_samples/samples_synthetic/masks/msk_0010428.png,0
599,data_samples/samples_synthetic/images/img_0022204.png,data_samples/samples_synthetic/points/pts_0022204.csv,data_samples/samples_synthetic/masks/msk_0022204.png,0
600,data_samples/samples_synthetic/images/img_0011473.png,data_samples/samples_synthetic/points/pts_0011473.csv,data_samples/samples_synthetic/masks/msk_0011473.png,0
601,data_samples/samples_synthetic/images/img_0024323.png,data_samples/samples_synthetic/points/pts_0024323.csv,data_samples/samples_synthetic/masks/msk_0024323.png,0
602,data_samples/samples_synthetic/images/img_0000726.png,data_samples/samples_synthetic/points/pts_0000726.csv,data_samples/samples_synthetic/masks/msk_0000726.png,0
603,data_samples/samples_synthetic/images/img_0002650.png,data_samples/samples_synthetic/points/pts_0002650.csv,data_samples/samples_synthetic/masks/msk_0002650.png,0
604,data_samples/samples_synthetic/images/img_0013637.png,data_samples/samples_synthetic/points/pts_0013637.csv,data_samples/samples_synthetic/masks/msk_0013637.png,0
605,data_samples/samples_synthetic/images/img_0001485.png,data_samples/samples_synthetic/points/pts_0001485.csv,data_samples/samples_synthetic/masks/msk_0001485.png,0
606,data_samples/samples_synthetic/images/img_0021321.png,data_samples/samples_synthetic/points/pts_0021321.csv,data_samples/samples_synthetic/masks/msk_0021321.png,0
607,data_samples/samples_synthetic/images/img_0021799.png,data_samples/samples_synthetic/points/pts_0021799.csv,data_samples/samples_synthetic/masks/msk_0021799.png,0
608,data_samples/samples_synthetic/images/img_0008413.png,data_samples/samples_synthetic/points/pts_0008413.csv,data_samples/samples_synthetic/masks/msk_0008413.png,0
609,data_samples/samples_synthetic/images/img_0000952.png,data_samples/samples_synthetic/points/pts_0000952.csv,data_samples/samples_synthetic/masks/msk_0000952.png,0
610,data_samples/samples_synthetic/images/img_0005423.png,data_samples/samples_synthetic/points/pts_0005423.csv,data_samples/samples_synthetic/masks/msk_0005423.png,0
611,data_samples/samples_synthetic/images/img_0001544.png,data_samples/samples_synthetic/points/pts_0001544.csv,data_samples/samples_synthetic/masks/msk_0001544.png,0
612,data_samples/samples_synthetic/images/img_0006257.png,data_samples/samples_synthetic/points/pts_0006257.csv,data_samples/samples_synthetic/masks/msk_0006257.png,0
613,data_samples/samples_synthetic/images/img_0026300.png,data_samples/samples_synthetic/points/pts_0026300.csv,data_samples/samples_synthetic/masks/msk_0026300.png,0
614,data_samples/samples_synthetic/images/img_0001023.png,data_samples/samples_synthetic/points/pts_0001023.csv,data_samples/samples_synthetic/masks/msk_0001023.png,0
615,data_samples/samples_synthetic/images/img_0004200.png,data_samples/samples_synthetic/points/pts_0004200.csv,data_samples/samples_synthetic/masks/msk_0004200.png,0
616,data_samples/samples_synthetic/images/img_0002562.png,data_samples/samples_synthetic/points/pts_0002562.csv,data_samples/samples_synthetic/masks/msk_0002562.png,0
617,data_samples/samples_synthetic/images/img_0013009.png,data_samples/samples_synthetic/points/pts_0013009.csv,data_samples/samples_synthetic/masks/msk_0013009.png,0
618,data_samples/samples_synthetic/images/img_0024535.png,data_samples/samples_synthetic/points/pts_0024535.csv,data_samples/samples_synthetic/masks/msk_0024535.png,0
619,data_samples/samples_synthetic/images/img_0021237.png,data_samples/samples_synthetic/points/pts_0021237.csv,data_samples/samples_synthetic/masks/msk_0021237.png,0
620,data_samples/samples_synthetic/images/img_0017559.png,data_samples/samples_synthetic/points/pts_0017559.csv,data_samples/samples_synthetic/masks/msk_0017559.png,0
621,data_samples/samples_synthetic/images/img_0018997.png,data_samples/samples_synthetic/points/pts_0018997.csv,data_samples/samples_synthetic/masks/msk_0018997.png,0
622,data_samples/samples_synthetic/images/img_0012679.png,data_samples/samples_synthetic/points/pts_0012679.csv,data_samples/samples_synthetic/masks/msk_0012679.png,0
623,data_samples/samples_synthetic/images/img_0015259.png,data_samples/samples_synthetic/points/pts_0015259.csv,data_samples/samples_synthetic/masks/msk_0015259.png,0
624,data_samples/samples_synthetic/images/img_0003911.png,data_samples/samples_synthetic/points/pts_0003911.csv,data_samples/samples_synthetic/masks/msk_0003911.png,0
625,data_samples/samples_synthetic/images/img_0000090.png,data_samples/samples_synthetic/points/pts_0000090.csv,data_samples/samples_synthetic/masks/msk_0000090.png,0
626,data_samples/samples_synthetic/images/img_0012360.png,data_samples/samples_synthetic/points/pts_0012360.csv,data_samples/samples_synthetic/masks/msk_0012360.png,0
627,data_samples/samples_synthetic/images/img_0016827.png,data_samples/samples_synthetic/points/pts_0016827.csv,data_samples/samples_synthetic/masks/msk_0016827.png,0
