,img,mask,subsetid
340,data_samples/portrait_segmentation_samples_real/images/000340.jpg,data_samples/portrait_segmentation_samples_real/masks/000340_mask.jpg,0
341,data_samples/portrait_segmentation_samples_real/images/000341.jpg,data_samples/portrait_segmentation_samples_real/masks/000341_mask.jpg,0
342,data_samples/portrait_segmentation_samples_real/images/000342.jpg,data_samples/portrait_segmentation_samples_real/masks/000342_mask.jpg,0
343,data_samples/portrait_segmentation_samples_real/images/000343.jpg,data_samples/portrait_segmentation_samples_real/masks/000343_mask.jpg,0
344,data_samples/portrait_segmentation_samples_real/images/000344.jpg,data_samples/portrait_segmentation_samples_real/masks/000344_mask.jpg,0
345,data_samples/portrait_segmentation_samples_real/images/000345.jpg,data_samples/portrait_segmentation_samples_real/masks/000345_mask.jpg,0
346,data_samples/portrait_segmentation_samples_real/images/000346.jpg,data_samples/portrait_segmentation_samples_real/masks/000346_mask.jpg,0
347,data_samples/portrait_segmentation_samples_real/images/000347.jpg,data_samples/portrait_segmentation_samples_real/masks/000347_mask.jpg,0
348,data_samples/portrait_segmentation_samples_real/images/000348.jpg,data_samples/portrait_segmentation_samples_real/masks/000348_mask.jpg,0
349,data_samples/portrait_segmentation_samples_real/images/000349.jpg,data_samples/portrait_segmentation_samples_real/masks/000349_mask.jpg,0
350,data_samples/portrait_segmentation_samples_real/images/000350.jpg,data_samples/portrait_segmentation_samples_real/masks/000350_mask.jpg,0
351,data_samples/portrait_segmentation_samples_real/images/000351.jpg,data_samples/portrait_segmentation_samples_real/masks/000351_mask.jpg,0
352,data_samples/portrait_segmentation_samples_real/images/000352.jpg,data_samples/portrait_segmentation_samples_real/masks/000352_mask.jpg,0
353,data_samples/portrait_segmentation_samples_real/images/000353.jpg,data_samples/portrait_segmentation_samples_real/masks/000353_mask.jpg,0
354,data_samples/portrait_segmentation_samples_real/images/000354.jpg,data_samples/portrait_segmentation_samples_real/masks/000354_mask.jpg,0
355,data_samples/portrait_segmentation_samples_real/images/000355.jpg,data_samples/portrait_segmentation_samples_real/masks/000355_mask.jpg,0
356,data_samples/portrait_segmentation_samples_real/images/000356.jpg,data_samples/portrait_segmentation_samples_real/masks/000356_mask.jpg,0
357,data_samples/portrait_segmentation_samples_real/images/000357.jpg,data_samples/portrait_segmentation_samples_real/masks/000357_mask.jpg,0
358,data_samples/portrait_segmentation_samples_real/images/000358.jpg,data_samples/portrait_segmentation_samples_real/masks/000358_mask.jpg,0
359,data_samples/portrait_segmentation_samples_real/images/000359.jpg,data_samples/portrait_segmentation_samples_real/masks/000359_mask.jpg,0
360,data_samples/portrait_segmentation_samples_real/images/000360.jpg,data_samples/portrait_segmentation_samples_real/masks/000360_mask.jpg,0
361,data_samples/portrait_segmentation_samples_real/images/000361.jpg,data_samples/portrait_segmentation_samples_real/masks/000361_mask.jpg,0
362,data_samples/portrait_segmentation_samples_real/images/000362.jpg,data_samples/portrait_segmentation_samples_real/masks/000362_mask.jpg,0
363,data_samples/portrait_segmentation_samples_real/images/000363.jpg,data_samples/portrait_segmentation_samples_real/masks/000363_mask.jpg,0
364,data_samples/portrait_segmentation_samples_real/images/000364.jpg,data_samples/portrait_segmentation_samples_real/masks/000364_mask.jpg,0
365,data_samples/portrait_segmentation_samples_real/images/000365.jpg,data_samples/portrait_segmentation_samples_real/masks/000365_mask.jpg,0
366,data_samples/portrait_segmentation_samples_real/images/000366.jpg,data_samples/portrait_segmentation_samples_real/masks/000366_mask.jpg,0
367,data_samples/portrait_segmentation_samples_real/images/000367.jpg,data_samples/portrait_segmentation_samples_real/masks/000367_mask.jpg,0
368,data_samples/portrait_segmentation_samples_real/images/000368.jpg,data_samples/portrait_segmentation_samples_real/masks/000368_mask.jpg,0
369,data_samples/portrait_segmentation_samples_real/images/000369.jpg,data_samples/portrait_segmentation_samples_real/masks/000369_mask.jpg,0
370,data_samples/portrait_segmentation_samples_real/images/000370.jpg,data_samples/portrait_segmentation_samples_real/masks/000370_mask.jpg,0
371,data_samples/portrait_segmentation_samples_real/images/000371.jpg,data_samples/portrait_segmentation_samples_real/masks/000371_mask.jpg,0
372,data_samples/portrait_segmentation_samples_real/images/000372.jpg,data_samples/portrait_segmentation_samples_real/masks/000372_mask.jpg,0
373,data_samples/portrait_segmentation_samples_real/images/000373.jpg,data_samples/portrait_segmentation_samples_real/masks/000373_mask.jpg,0
374,data_samples/portrait_segmentation_samples_real/images/000374.jpg,data_samples/portrait_segmentation_samples_real/masks/000374_mask.jpg,0
375,data_samples/portrait_segmentation_samples_real/images/000375.jpg,data_samples/portrait_segmentation_samples_real/masks/000375_mask.jpg,0
376,data_samples/portrait_segmentation_samples_real/images/000376.jpg,data_samples/portrait_segmentation_samples_real/masks/000376_mask.jpg,0
377,data_samples/portrait_segmentation_samples_real/images/000377.jpg,data_samples/portrait_segmentation_samples_real/masks/000377_mask.jpg,0
378,data_samples/portrait_segmentation_samples_real/images/000378.jpg,data_samples/portrait_segmentation_samples_real/masks/000378_mask.jpg,0
379,data_samples/portrait_segmentation_samples_real/images/000379.jpg,data_samples/portrait_segmentation_samples_real/masks/000379_mask.jpg,0
380,data_samples/portrait_segmentation_samples_real/images/000380.jpg,data_samples/portrait_segmentation_samples_real/masks/000380_mask.jpg,0
381,data_samples/portrait_segmentation_samples_real/images/000381.jpg,data_samples/portrait_segmentation_samples_real/masks/000381_mask.jpg,0
382,data_samples/portrait_segmentation_samples_real/images/000382.jpg,data_samples/portrait_segmentation_samples_real/masks/000382_mask.jpg,0
383,data_samples/portrait_segmentation_samples_real/images/000383.jpg,data_samples/portrait_segmentation_samples_real/masks/000383_mask.jpg,0
384,data_samples/portrait_segmentation_samples_real/images/000384.jpg,data_samples/portrait_segmentation_samples_real/masks/000384_mask.jpg,0
385,data_samples/portrait_segmentation_samples_real/images/000385.jpg,data_samples/portrait_segmentation_samples_real/masks/000385_mask.jpg,0
386,data_samples/portrait_segmentation_samples_real/images/000386.jpg,data_samples/portrait_segmentation_samples_real/masks/000386_mask.jpg,0
387,data_samples/portrait_segmentation_samples_real/images/000387.jpg,data_samples/portrait_segmentation_samples_real/masks/000387_mask.jpg,0
388,data_samples/portrait_segmentation_samples_real/images/000388.jpg,data_samples/portrait_segmentation_samples_real/masks/000388_mask.jpg,0
389,data_samples/portrait_segmentation_samples_real/images/000389.jpg,data_samples/portrait_segmentation_samples_real/masks/000389_mask.jpg,0
390,data_samples/portrait_segmentation_samples_real/images/000390.jpg,data_samples/portrait_segmentation_samples_real/masks/000390_mask.jpg,0
391,data_samples/portrait_segmentation_samples_real/images/000391.jpg,data_samples/portrait_segmentation_samples_real/masks/000391_mask.jpg,0
392,data_samples/portrait_segmentation_samples_real/images/000392.jpg,data_samples/portrait_segmentation_samples_real/masks/000392_mask.jpg,0
393,data_samples/portrait_segmentation_samples_real/images/000393.jpg,data_samples/portrait_segmentation_samples_real/masks/000393_mask.jpg,0
394,data_samples/portrait_segmentation_samples_real/images/000394.jpg,data_samples/portrait_segmentation_samples_real/masks/000394_mask.jpg,0
395,data_samples/portrait_segmentation_samples_real/images/000395.jpg,data_samples/portrait_segmentation_samples_real/masks/000395_mask.jpg,0
396,data_samples/portrait_segmentation_samples_real/images/000396.jpg,data_samples/portrait_segmentation_samples_real/masks/000396_mask.jpg,0
397,data_samples/portrait_segmentation_samples_real/images/000397.jpg,data_samples/portrait_segmentation_samples_real/masks/000397_mask.jpg,0
398,data_samples/portrait_segmentation_samples_real/images/000398.jpg,data_samples/portrait_segmentation_samples_real/masks/000398_mask.jpg,0
399,data_samples/portrait_segmentation_samples_real/images/000399.jpg,data_samples/portrait_segmentation_samples_real/masks/000399_mask.jpg,0
400,data_samples/portrait_segmentation_samples_real/images/000400.jpg,data_samples/portrait_segmentation_samples_real/masks/000400_mask.jpg,0
401,data_samples/portrait_segmentation_samples_real/images/000401.jpg,data_samples/portrait_segmentation_samples_real/masks/000401_mask.jpg,0
402,data_samples/portrait_segmentation_samples_real/images/000402.jpg,data_samples/portrait_segmentation_samples_real/masks/000402_mask.jpg,0
403,data_samples/portrait_segmentation_samples_real/images/000403.jpg,data_samples/portrait_segmentation_samples_real/masks/000403_mask.jpg,0
404,data_samples/portrait_segmentation_samples_real/images/000404.jpg,data_samples/portrait_segmentation_samples_real/masks/000404_mask.jpg,0
405,data_samples/portrait_segmentation_samples_real/images/000405.jpg,data_samples/portrait_segmentation_samples_real/masks/000405_mask.jpg,0
406,data_samples/portrait_segmentation_samples_real/images/000406.jpg,data_samples/portrait_segmentation_samples_real/masks/000406_mask.jpg,0
407,data_samples/portrait_segmentation_samples_real/images/000407.jpg,data_samples/portrait_segmentation_samples_real/masks/000407_mask.jpg,0
408,data_samples/portrait_segmentation_samples_real/images/000408.jpg,data_samples/portrait_segmentation_samples_real/masks/000408_mask.jpg,0
409,data_samples/portrait_segmentation_samples_real/images/000409.jpg,data_samples/portrait_segmentation_samples_real/masks/000409_mask.jpg,0
410,data_samples/portrait_segmentation_samples_real/images/000410.jpg,data_samples/portrait_segmentation_samples_real/masks/000410_mask.jpg,0
411,data_samples/portrait_segmentation_samples_real/images/000411.jpg,data_samples/portrait_segmentation_samples_real/masks/000411_mask.jpg,0
412,data_samples/portrait_segmentation_samples_real/images/000412.jpg,data_samples/portrait_segmentation_samples_real/masks/000412_mask.jpg,0
413,data_samples/portrait_segmentation_samples_real/images/000413.jpg,data_samples/portrait_segmentation_samples_real/masks/000413_mask.jpg,0
414,data_samples/portrait_segmentation_samples_real/images/000414.jpg,data_samples/portrait_segmentation_samples_real/masks/000414_mask.jpg,0
415,data_samples/portrait_segmentation_samples_real/images/000415.jpg,data_samples/portrait_segmentation_samples_real/masks/000415_mask.jpg,0
416,data_samples/portrait_segmentation_samples_real/images/000416.jpg,data_samples/portrait_segmentation_samples_real/masks/000416_mask.jpg,0
417,data_samples/portrait_segmentation_samples_real/images/000417.jpg,data_samples/portrait_segmentation_samples_real/masks/000417_mask.jpg,0
418,data_samples/portrait_segmentation_samples_real/images/000418.jpg,data_samples/portrait_segmentation_samples_real/masks/000418_mask.jpg,0
419,data_samples/portrait_segmentation_samples_real/images/000419.jpg,data_samples/portrait_segmentation_samples_real/masks/000419_mask.jpg,0
420,data_samples/portrait_segmentation_samples_real/images/000420.jpg,data_samples/portrait_segmentation_samples_real/masks/000420_mask.jpg,0
421,data_samples/portrait_segmentation_samples_real/images/000421.jpg,data_samples/portrait_segmentation_samples_real/masks/000421_mask.jpg,0
422,data_samples/portrait_segmentation_samples_real/images/000422.jpg,data_samples/portrait_segmentation_samples_real/masks/000422_mask.jpg,0
423,data_samples/portrait_segmentation_samples_real/images/000423.jpg,data_samples/portrait_segmentation_samples_real/masks/000423_mask.jpg,0
424,data_samples/portrait_segmentation_samples_real/images/000424.jpg,data_samples/portrait_segmentation_samples_real/masks/000424_mask.jpg,0
425,data_samples/portrait_segmentation_samples_real/images/000425.jpg,data_samples/portrait_segmentation_samples_real/masks/000425_mask.jpg,0
426,data_samples/portrait_segmentation_samples_real/images/000426.jpg,data_samples/portrait_segmentation_samples_real/masks/000426_mask.jpg,0
427,data_samples/portrait_segmentation_samples_real/images/000427.jpg,data_samples/portrait_segmentation_samples_real/masks/000427_mask.jpg,0
428,data_samples/portrait_segmentation_samples_real/images/000428.jpg,data_samples/portrait_segmentation_samples_real/masks/000428_mask.jpg,0
429,data_samples/portrait_segmentation_samples_real/images/000429.jpg,data_samples/portrait_segmentation_samples_real/masks/000429_mask.jpg,0
430,data_samples/portrait_segmentation_samples_real/images/000430.jpg,data_samples/portrait_segmentation_samples_real/masks/000430_mask.jpg,0
431,data_samples/portrait_segmentation_samples_real/images/000431.jpg,data_samples/portrait_segmentation_samples_real/masks/000431_mask.jpg,0
432,data_samples/portrait_segmentation_samples_real/images/000432.jpg,data_samples/portrait_segmentation_samples_real/masks/000432_mask.jpg,0
433,data_samples/portrait_segmentation_samples_real/images/000433.jpg,data_samples/portrait_segmentation_samples_real/masks/000433_mask.jpg,0
434,data_samples/portrait_segmentation_samples_real/images/000434.jpg,data_samples/portrait_segmentation_samples_real/masks/000434_mask.jpg,0
435,data_samples/portrait_segmentation_samples_real/images/000435.jpg,data_samples/portrait_segmentation_samples_real/masks/000435_mask.jpg,0
436,data_samples/portrait_segmentation_samples_real/images/000436.jpg,data_samples/portrait_segmentation_samples_real/masks/000436_mask.jpg,0
437,data_samples/portrait_segmentation_samples_real/images/000437.jpg,data_samples/portrait_segmentation_samples_real/masks/000437_mask.jpg,0
438,data_samples/portrait_segmentation_samples_real/images/000438.jpg,data_samples/portrait_segmentation_samples_real/masks/000438_mask.jpg,0
439,data_samples/portrait_segmentation_samples_real/images/000439.jpg,data_samples/portrait_segmentation_samples_real/masks/000439_mask.jpg,0
440,data_samples/portrait_segmentation_samples_real/images/000440.jpg,data_samples/portrait_segmentation_samples_real/masks/000440_mask.jpg,0
441,data_samples/portrait_segmentation_samples_real/images/000441.jpg,data_samples/portrait_segmentation_samples_real/masks/000441_mask.jpg,0
442,data_samples/portrait_segmentation_samples_real/images/000442.jpg,data_samples/portrait_segmentation_samples_real/masks/000442_mask.jpg,0
443,data_samples/portrait_segmentation_samples_real/images/000443.jpg,data_samples/portrait_segmentation_samples_real/masks/000443_mask.jpg,0
444,data_samples/portrait_segmentation_samples_real/images/000444.jpg,data_samples/portrait_segmentation_samples_real/masks/000444_mask.jpg,0
445,data_samples/portrait_segmentation_samples_real/images/000445.jpg,data_samples/portrait_segmentation_samples_real/masks/000445_mask.jpg,0
446,data_samples/portrait_segmentation_samples_real/images/000446.jpg,data_samples/portrait_segmentation_samples_real/masks/000446_mask.jpg,0
447,data_samples/portrait_segmentation_samples_real/images/000447.jpg,data_samples/portrait_segmentation_samples_real/masks/000447_mask.jpg,0
448,data_samples/portrait_segmentation_samples_real/images/000448.jpg,data_samples/portrait_segmentation_samples_real/masks/000448_mask.jpg,0
449,data_samples/portrait_segmentation_samples_real/images/000449.jpg,data_samples/portrait_segmentation_samples_real/masks/000449_mask.jpg,0
450,data_samples/portrait_segmentation_samples_real/images/000450.jpg,data_samples/portrait_segmentation_samples_real/masks/000450_mask.jpg,0
451,data_samples/portrait_segmentation_samples_real/images/000451.jpg,data_samples/portrait_segmentation_samples_real/masks/000451_mask.jpg,0
452,data_samples/portrait_segmentation_samples_real/images/000452.jpg,data_samples/portrait_segmentation_samples_real/masks/000452_mask.jpg,0
453,data_samples/portrait_segmentation_samples_real/images/000453.jpg,data_samples/portrait_segmentation_samples_real/masks/000453_mask.jpg,0
454,data_samples/portrait_segmentation_samples_real/images/000454.jpg,data_samples/portrait_segmentation_samples_real/masks/000454_mask.jpg,0
455,data_samples/portrait_segmentation_samples_real/images/000455.jpg,data_samples/portrait_segmentation_samples_real/masks/000455_mask.jpg,0
456,data_samples/portrait_segmentation_samples_real/images/000456.jpg,data_samples/portrait_segmentation_samples_real/masks/000456_mask.jpg,0
457,data_samples/portrait_segmentation_samples_real/images/000457.jpg,data_samples/portrait_segmentation_samples_real/masks/000457_mask.jpg,0
458,data_samples/portrait_segmentation_samples_real/images/000458.jpg,data_samples/portrait_segmentation_samples_real/masks/000458_mask.jpg,0
459,data_samples/portrait_segmentation_samples_real/images/000459.jpg,data_samples/portrait_segmentation_samples_real/masks/000459_mask.jpg,0
460,data_samples/portrait_segmentation_samples_real/images/000460.jpg,data_samples/portrait_segmentation_samples_real/masks/000460_mask.jpg,0
461,data_samples/portrait_segmentation_samples_real/images/000461.jpg,data_samples/portrait_segmentation_samples_real/masks/000461_mask.jpg,0
462,data_samples/portrait_segmentation_samples_real/images/000462.jpg,data_samples/portrait_segmentation_samples_real/masks/000462_mask.jpg,0
463,data_samples/portrait_segmentation_samples_real/images/000463.jpg,data_samples/portrait_segmentation_samples_real/masks/000463_mask.jpg,0
464,data_samples/portrait_segmentation_samples_real/images/000464.jpg,data_samples/portrait_segmentation_samples_real/masks/000464_mask.jpg,0
465,data_samples/portrait_segmentation_samples_real/images/000465.jpg,data_samples/portrait_segmentation_samples_real/masks/000465_mask.jpg,0
466,data_samples/portrait_segmentation_samples_real/images/000466.jpg,data_samples/portrait_segmentation_samples_real/masks/000466_mask.jpg,0
467,data_samples/portrait_segmentation_samples_real/images/000467.jpg,data_samples/portrait_segmentation_samples_real/masks/000467_mask.jpg,0
468,data_samples/portrait_segmentation_samples_real/images/000468.jpg,data_samples/portrait_segmentation_samples_real/masks/000468_mask.jpg,0
469,data_samples/portrait_segmentation_samples_real/images/000469.jpg,data_samples/portrait_segmentation_samples_real/masks/000469_mask.jpg,0
470,data_samples/portrait_segmentation_samples_real/images/000470.jpg,data_samples/portrait_segmentation_samples_real/masks/000470_mask.jpg,0
471,data_samples/portrait_segmentation_samples_real/images/000471.jpg,data_samples/portrait_segmentation_samples_real/masks/000471_mask.jpg,0
472,data_samples/portrait_segmentation_samples_real/images/000472.jpg,data_samples/portrait_segmentation_samples_real/masks/000472_mask.jpg,0
473,data_samples/portrait_segmentation_samples_real/images/000473.jpg,data_samples/portrait_segmentation_samples_real/masks/000473_mask.jpg,0
474,data_samples/portrait_segmentation_samples_real/images/000474.jpg,data_samples/portrait_segmentation_samples_real/masks/000474_mask.jpg,0
475,data_samples/portrait_segmentation_samples_real/images/000475.jpg,data_samples/portrait_segmentation_samples_real/masks/000475_mask.jpg,0
476,data_samples/portrait_segmentation_samples_real/images/000476.jpg,data_samples/portrait_segmentation_samples_real/masks/000476_mask.jpg,0
477,data_samples/portrait_segmentation_samples_real/images/000477.jpg,data_samples/portrait_segmentation_samples_real/masks/000477_mask.jpg,0
478,data_samples/portrait_segmentation_samples_real/images/000478.jpg,data_samples/portrait_segmentation_samples_real/masks/000478_mask.jpg,0
479,data_samples/portrait_segmentation_samples_real/images/000479.jpg,data_samples/portrait_segmentation_samples_real/masks/000479_mask.jpg,0
480,data_samples/portrait_segmentation_samples_real/images/000480.jpg,data_samples/portrait_segmentation_samples_real/masks/000480_mask.jpg,0
481,data_samples/portrait_segmentation_samples_real/images/000481.jpg,data_samples/portrait_segmentation_samples_real/masks/000481_mask.jpg,0
482,data_samples/portrait_segmentation_samples_real/images/000482.jpg,data_samples/portrait_segmentation_samples_real/masks/000482_mask.jpg,0
483,data_samples/portrait_segmentation_samples_real/images/000483.jpg,data_samples/portrait_segmentation_samples_real/masks/000483_mask.jpg,0
484,data_samples/portrait_segmentation_samples_real/images/000484.jpg,data_samples/portrait_segmentation_samples_real/masks/000484_mask.jpg,0
485,data_samples/portrait_segmentation_samples_real/images/000485.jpg,data_samples/portrait_segmentation_samples_real/masks/000485_mask.jpg,0
486,data_samples/portrait_segmentation_samples_real/images/000486.jpg,data_samples/portrait_segmentation_samples_real/masks/000486_mask.jpg,0
487,data_samples/portrait_segmentation_samples_real/images/000487.jpg,data_samples/portrait_segmentation_samples_real/masks/000487_mask.jpg,0
488,data_samples/portrait_segmentation_samples_real/images/000488.jpg,data_samples/portrait_segmentation_samples_real/masks/000488_mask.jpg,0
489,data_samples/portrait_segmentation_samples_real/images/000489.jpg,data_samples/portrait_segmentation_samples_real/masks/000489_mask.jpg,0
490,data_samples/portrait_segmentation_samples_real/images/000490.jpg,data_samples/portrait_segmentation_samples_real/masks/000490_mask.jpg,0
491,data_samples/portrait_segmentation_samples_real/images/000491.jpg,data_samples/portrait_segmentation_samples_real/masks/000491_mask.jpg,0
492,data_samples/portrait_segmentation_samples_real/images/000492.jpg,data_samples/portrait_segmentation_samples_real/masks/000492_mask.jpg,0
493,data_samples/portrait_segmentation_samples_real/images/000493.jpg,data_samples/portrait_segmentation_samples_real/masks/000493_mask.jpg,0
494,data_samples/portrait_segmentation_samples_real/images/000494.jpg,data_samples/portrait_segmentation_samples_real/masks/000494_mask.jpg,0
495,data_samples/portrait_segmentation_samples_real/images/000495.jpg,data_samples/portrait_segmentation_samples_real/masks/000495_mask.jpg,0
496,data_samples/portrait_segmentation_samples_real/images/000496.jpg,data_samples/portrait_segmentation_samples_real/masks/000496_mask.jpg,0
497,data_samples/portrait_segmentation_samples_real/images/000497.jpg,data_samples/portrait_segmentation_samples_real/masks/000497_mask.jpg,0
498,data_samples/portrait_segmentation_samples_real/images/000498.jpg,data_samples/portrait_segmentation_samples_real/masks/000498_mask.jpg,0
499,data_samples/portrait_segmentation_samples_real/images/000499.jpg,data_samples/portrait_segmentation_samples_real/masks/000499_mask.jpg,0
500,data_samples/portrait_segmentation_samples_real/images/000500.jpg,data_samples/portrait_segmentation_samples_real/masks/000500_mask.jpg,0
501,data_samples/portrait_segmentation_samples_real/images/000501.jpg,data_samples/portrait_segmentation_samples_real/masks/000501_mask.jpg,0
502,data_samples/portrait_segmentation_samples_real/images/000502.jpg,data_samples/portrait_segmentation_samples_real/masks/000502_mask.jpg,0
503,data_samples/portrait_segmentation_samples_real/images/000503.jpg,data_samples/portrait_segmentation_samples_real/masks/000503_mask.jpg,0
504,data_samples/portrait_segmentation_samples_real/images/000504.jpg,data_samples/portrait_segmentation_samples_real/masks/000504_mask.jpg,0
505,data_samples/portrait_segmentation_samples_real/images/000505.jpg,data_samples/portrait_segmentation_samples_real/masks/000505_mask.jpg,0
506,data_samples/portrait_segmentation_samples_real/images/000506.jpg,data_samples/portrait_segmentation_samples_real/masks/000506_mask.jpg,0
507,data_samples/portrait_segmentation_samples_real/images/000507.jpg,data_samples/portrait_segmentation_samples_real/masks/000507_mask.jpg,0
508,data_samples/portrait_segmentation_samples_real/images/000508.jpg,data_samples/portrait_segmentation_samples_real/masks/000508_mask.jpg,0
509,data_samples/portrait_segmentation_samples_real/images/000509.jpg,data_samples/portrait_segmentation_samples_real/masks/000509_mask.jpg,0
510,data_samples/portrait_segmentation_samples_real/images/000510.jpg,data_samples/portrait_segmentation_samples_real/masks/000510_mask.jpg,0
511,data_samples/portrait_segmentation_samples_real/images/000511.jpg,data_samples/portrait_segmentation_samples_real/masks/000511_mask.jpg,0
512,data_samples/portrait_segmentation_samples_real/images/000512.jpg,data_samples/portrait_segmentation_samples_real/masks/000512_mask.jpg,0
513,data_samples/portrait_segmentation_samples_real/images/000513.jpg,data_samples/portrait_segmentation_samples_real/masks/000513_mask.jpg,0
514,data_samples/portrait_segmentation_samples_real/images/000514.jpg,data_samples/portrait_segmentation_samples_real/masks/000514_mask.jpg,0
515,data_samples/portrait_segmentation_samples_real/images/000515.jpg,data_samples/portrait_segmentation_samples_real/masks/000515_mask.jpg,0
516,data_samples/portrait_segmentation_samples_real/images/000516.jpg,data_samples/portrait_segmentation_samples_real/masks/000516_mask.jpg,0
517,data_samples/portrait_segmentation_samples_real/images/000517.jpg,data_samples/portrait_segmentation_samples_real/masks/000517_mask.jpg,0
518,data_samples/portrait_segmentation_samples_real/images/000518.jpg,data_samples/portrait_segmentation_samples_real/masks/000518_mask.jpg,0
519,data_samples/portrait_segmentation_samples_real/images/000519.jpg,data_samples/portrait_segmentation_samples_real/masks/000519_mask.jpg,0
520,data_samples/portrait_segmentation_samples_real/images/000520.jpg,data_samples/portrait_segmentation_samples_real/masks/000520_mask.jpg,0
521,data_samples/portrait_segmentation_samples_real/images/000521.jpg,data_samples/portrait_segmentation_samples_real/masks/000521_mask.jpg,0
522,data_samples/portrait_segmentation_samples_real/images/000522.jpg,data_samples/portrait_segmentation_samples_real/masks/000522_mask.jpg,0
523,data_samples/portrait_segmentation_samples_real/images/000523.jpg,data_samples/portrait_segmentation_samples_real/masks/000523_mask.jpg,0
524,data_samples/portrait_segmentation_samples_real/images/000524.jpg,data_samples/portrait_segmentation_samples_real/masks/000524_mask.jpg,0
525,data_samples/portrait_segmentation_samples_real/images/000525.jpg,data_samples/portrait_segmentation_samples_real/masks/000525_mask.jpg,0
526,data_samples/portrait_segmentation_samples_real/images/000526.jpg,data_samples/portrait_segmentation_samples_real/masks/000526_mask.jpg,0
527,data_samples/portrait_segmentation_samples_real/images/000527.jpg,data_samples/portrait_segmentation_samples_real/masks/000527_mask.jpg,0
528,data_samples/portrait_segmentation_samples_real/images/000528.jpg,data_samples/portrait_segmentation_samples_real/masks/000528_mask.jpg,0
529,data_samples/portrait_segmentation_samples_real/images/000529.jpg,data_samples/portrait_segmentation_samples_real/masks/000529_mask.jpg,0
530,data_samples/portrait_segmentation_samples_real/images/000530.jpg,data_samples/portrait_segmentation_samples_real/masks/000530_mask.jpg,0
531,data_samples/portrait_segmentation_samples_real/images/000531.jpg,data_samples/portrait_segmentation_samples_real/masks/000531_mask.jpg,0
532,data_samples/portrait_segmentation_samples_real/images/000532.jpg,data_samples/portrait_segmentation_samples_real/masks/000532_mask.jpg,0
533,data_samples/portrait_segmentation_samples_real/images/000533.jpg,data_samples/portrait_segmentation_samples_real/masks/000533_mask.jpg,0
534,data_samples/portrait_segmentation_samples_real/images/000534.jpg,data_samples/portrait_segmentation_samples_real/masks/000534_mask.jpg,0
535,data_samples/portrait_segmentation_samples_real/images/000535.jpg,data_samples/portrait_segmentation_samples_real/masks/000535_mask.jpg,0
536,data_samples/portrait_segmentation_samples_real/images/000536.jpg,data_samples/portrait_segmentation_samples_real/masks/000536_mask.jpg,0
537,data_samples/portrait_segmentation_samples_real/images/000537.jpg,data_samples/portrait_segmentation_samples_real/masks/000537_mask.jpg,0
538,data_samples/portrait_segmentation_samples_real/images/000538.jpg,data_samples/portrait_segmentation_samples_real/masks/000538_mask.jpg,0
539,data_samples/portrait_segmentation_samples_real/images/000539.jpg,data_samples/portrait_segmentation_samples_real/masks/000539_mask.jpg,0
540,data_samples/portrait_segmentation_samples_real/images/000540.jpg,data_samples/portrait_segmentation_samples_real/masks/000540_mask.jpg,0
541,data_samples/portrait_segmentation_samples_real/images/000541.jpg,data_samples/portrait_segmentation_samples_real/masks/000541_mask.jpg,0
542,data_samples/portrait_segmentation_samples_real/images/000542.jpg,data_samples/portrait_segmentation_samples_real/masks/000542_mask.jpg,0
543,data_samples/portrait_segmentation_samples_real/images/000543.jpg,data_samples/portrait_segmentation_samples_real/masks/000543_mask.jpg,0
544,data_samples/portrait_segmentation_samples_real/images/000544.jpg,data_samples/portrait_segmentation_samples_real/masks/000544_mask.jpg,0
545,data_samples/portrait_segmentation_samples_real/images/000545.jpg,data_samples/portrait_segmentation_samples_real/masks/000545_mask.jpg,0
546,data_samples/portrait_segmentation_samples_real/images/000546.jpg,data_samples/portrait_segmentation_samples_real/masks/000546_mask.jpg,0
547,data_samples/portrait_segmentation_samples_real/images/000547.jpg,data_samples/portrait_segmentation_samples_real/masks/000547_mask.jpg,0
548,data_samples/portrait_segmentation_samples_real/images/000548.jpg,data_samples/portrait_segmentation_samples_real/masks/000548_mask.jpg,0
549,data_samples/portrait_segmentation_samples_real/images/000549.jpg,data_samples/portrait_segmentation_samples_real/masks/000549_mask.jpg,0
550,data_samples/portrait_segmentation_samples_real/images/000550.jpg,data_samples/portrait_segmentation_samples_real/masks/000550_mask.jpg,0
551,data_samples/portrait_segmentation_samples_real/images/000551.jpg,data_samples/portrait_segmentation_samples_real/masks/000551_mask.jpg,0
552,data_samples/portrait_segmentation_samples_real/images/000552.jpg,data_samples/portrait_segmentation_samples_real/masks/000552_mask.jpg,0
553,data_samples/portrait_segmentation_samples_real/images/000553.jpg,data_samples/portrait_segmentation_samples_real/masks/000553_mask.jpg,0
554,data_samples/portrait_segmentation_samples_real/images/000554.jpg,data_samples/portrait_segmentation_samples_real/masks/000554_mask.jpg,0
555,data_samples/portrait_segmentation_samples_real/images/000555.jpg,data_samples/portrait_segmentation_samples_real/masks/000555_mask.jpg,0
556,data_samples/portrait_segmentation_samples_real/images/000556.jpg,data_samples/portrait_segmentation_samples_real/masks/000556_mask.jpg,0
557,data_samples/portrait_segmentation_samples_real/images/000557.jpg,data_samples/portrait_segmentation_samples_real/masks/000557_mask.jpg,0
